bus_no,now_stop_name,now_stop_lat,now_stop_long,next_stop_name,next_stop_lat,next_stop_long,distance,weather,time,date,day
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-01-22,Monday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,6,2024-01-22,Monday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-01-22,Monday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-01-22,Monday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-01-22,Monday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,5,2024-01-23,Tuesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,4,2024-01-23,Tuesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-01-23,Tuesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-01-23,Tuesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-01-23,Tuesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-01-23,Tuesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-01-24,Wednesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-01-24,Wednesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-01-24,Wednesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-01-24,Wednesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-01-24,Wednesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-01-24,Wednesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-01-25,Thursday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-01-25,Thursday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,6,2024-01-25,Thursday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-01-25,Thursday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-01-25,Thursday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-01-25,Thursday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-01-26,Friday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-01-26,Friday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-01-26,Friday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-01-26,Friday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-01-26,Friday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-01-26,Friday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-01-29,Monday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-01-29,Monday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-01-29,Monday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-01-29,Monday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-01-29,Monday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-01-29,Monday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,5,2024-01-30,Tuesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-01-30,Tuesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,4,2024-01-30,Tuesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-01-30,Tuesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,10,2024-01-30,Tuesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-01-30,Tuesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-01-31,Wednesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-01-31,Wednesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,4,2024-01-31,Wednesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-01-31,Wednesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,10,2024-01-31,Wednesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-01-31,Wednesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-01,Thursday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-01,Thursday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,6,2024-02-01,Thursday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-01,Thursday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,12,2024-02-01,Thursday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,12,2024-02-01,Thursday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-02,Friday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,4,2024-02-02,Friday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-02,Friday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,4,2024-02-02,Friday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-02,Friday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,12,2024-02-02,Friday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-05,Monday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-05,Monday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-05,Monday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-05,Monday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-05,Monday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-05,Monday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-06,Tuesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-06,Tuesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-06,Tuesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-06,Tuesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-06,Tuesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,12,2024-02-06,Tuesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-07,Wednesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-07,Wednesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-07,Wednesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-07,Wednesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,12,2024-02-07,Wednesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-07,Wednesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,5,2024-02-08,Thursday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-08,Thursday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-08,Thursday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-08,Thursday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-08,Thursday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,14,2024-02-08,Thursday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-12,Monday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-12,Monday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-12,Monday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,4,2024-02-12,Monday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-12,Monday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-12,Monday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-13,Tuesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,4,2024-02-13,Tuesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-13,Tuesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-13,Tuesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-13,Tuesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-13,Tuesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-14,Wednesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-14,Wednesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-14,Wednesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-14,Wednesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-14,Wednesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-14,Wednesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,5,2024-02-15,Thursday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-15,Thursday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-15,Thursday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,4,2024-02-15,Thursday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-15,Thursday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,12,2024-02-15,Thursday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-16,Friday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-16,Friday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,6,2024-02-16,Friday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-16,Friday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,12,2024-02-16,Friday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-16,Friday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,11,5,2024-02-19,Monday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,11,3,2024-02-19,Monday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,11,6,2024-02-19,Monday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,11,3,2024-02-19,Monday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,11,11,2024-02-19,Monday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,11,14,2024-02-19,Monday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-20,Tuesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,4,2024-02-20,Tuesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-20,Tuesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,4,2024-02-20,Tuesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-20,Tuesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-20,Tuesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,5,2024-02-21,Wednesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-21,Wednesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,6,2024-02-21,Wednesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,4,2024-02-21,Wednesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-21,Wednesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,14,2024-02-21,Wednesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,5,2024-02-22,Thursday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,4,2024-02-22,Thursday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-22,Thursday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-22,Thursday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-22,Thursday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-22,Thursday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,5,2024-02-23,Friday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-23,Friday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-23,Friday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-23,Friday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-23,Friday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-23,Friday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-26,Monday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-26,Monday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,6,2024-02-26,Monday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-26,Monday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-26,Monday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-26,Monday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-27,Tuesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-27,Tuesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-27,Tuesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-27,Tuesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-27,Tuesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,12,2024-02-27,Tuesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-28,Wednesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-28,Wednesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-28,Wednesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-28,Wednesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-28,Wednesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-28,Wednesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-02-29,Thursday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-02-29,Thursday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-02-29,Thursday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-02-29,Thursday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-02-29,Thursday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-02-29,Thursday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,11,5,2024-03-04,Monday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,11,4,2024-03-04,Monday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,11,6,2024-03-04,Monday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,11,4,2024-03-04,Monday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,11,12,2024-03-04,Monday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,11,14,2024-03-04,Monday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-03-05,Tuesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-03-05,Tuesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-03-05,Tuesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-03-05,Tuesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-03-05,Tuesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-03-05,Tuesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-03-06,Wednesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-03-06,Wednesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-03-06,Wednesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-03-06,Wednesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-03-06,Wednesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-03-06,Wednesday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-03-07,Thursday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,4,2024-03-07,Thursday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-03-07,Thursday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-03-07,Thursday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-03-07,Thursday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-03-07,Thursday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-03-08,Friday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-03-08,Friday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-03-08,Friday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,4,2024-03-08,Friday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-03-08,Friday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,13,2024-03-08,Friday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,5,2024-03-11,Monday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-03-11,Monday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,6,2024-03-11,Monday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-03-11,Monday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-03-11,Monday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,14,2024-03-11,Monday
6,대전시청 버스승강장,36.351222,127.385137,탄방중학교 버스승강장,36.350387,127.395124,1,0,4,2024-03-12,Tuesday
6,탄방중학교 버스승강장,36.350387,127.395124,한양공작아파트 버스승강장,36.346771,127.393179,0.6,0,3,2024-03-12,Tuesday
6,한양공작아파트 버스승강장,36.346771,127.393179,경성큰마을 삼거리,36.346172,127.378942,1,0,5,2024-03-12,Tuesday
6,경성큰마을 삼거리,36.346172,127.378942,갈마삼거리 육교,36.351349,127.371854,1.6,0,3,2024-03-12,Tuesday
6,갈마삼거리 육교,36.351349,127.371854,유성온천역 5번출구 맥도날드,36.354189,127.340262,1.3,0,11,2024-03-12,Tuesday
6,유성온천역 5번출구 맥도날드,36.354189,127.340262,현충원역,36.359471,127.320104,3.9,0,14,2024-03-12,Tuesday
